Disease,Symptom_1,Symptom_2,Symptom_3,Specialization,Name,State,City
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KHANDELWAL STUTI M.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. LALSETA CHETAN S.,GUJARAT,RAJKOT
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MAHAJAN RASHMI,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MAPARA SURESH H.,GUJARAT,RAJKOT
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MATRAVADIA ASHA C.,GUJARAT,RAJKOT
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MEHTA PARESH?,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MODI JATIN V.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. OSWAL ARCHANA,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PANDYA ASMI A.,GUJARAT,RAJKOT
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PANDYA KRISHAKANT B.,GUJARAT,RAJKOT
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PANDYA RAGINI,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PARIKH AJAY,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PATEL ASIT?N.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PATEL BHARTI K.,GUJARAT,RAJKOT
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PATEL CHETAN N.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PATEL HITENDRA A.,GUJARAT,RAJKOT
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PATEL MAMTA,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PATEL NARENDRA,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PATEL RAVINDRA O.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PATIDAR SUKHDEV,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. POPAT MUKESH D.,GUJARAT,RAJKOT
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PRADHAN SUNIL?C.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. RUPARELIA MUKESH B.,GUJARAT,RAJKOT
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SEN PRIYANK,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SHAH MAHENDRA O.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SHAH NITA M.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SHAH PANKAJ O.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SHAH PARAG G.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SHAH SWETAL P.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SHAIKHJIWALA H.G.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SHETH JATIN H.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SINGH KAMALJIT?,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SUTARIYA PRIYANKA K.,GUJARAT,RAJKOT
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. THAKKAR JANAK K.,GUJARAT,RAJKOT
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. TIRTHANI KIRAN,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. UMRETIA DITINA,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. VASAVADA SAMIR K.,GUJARAT,RAJKOT
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. VERMA B.S.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. VERMA SHYAM B.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. VINOD G.M.?,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. VISPUTE CHETAN R.,GUJARAT,VADODARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. AGRAWAL AKHIKESH,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. AGRAWAL BRAJESH,MADHYA PRADESH,JABALPUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. AGRAWAL DEVESH,MADHYA PRADESH,SATNA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. AGRAWAL MITESH,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. AGRAWAL N.S.,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. AGRAWAL NITESH,MADHYA PRADESH,RATLAM
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. AGRAWAL PUNIT,MADHYA PRADESH,SATNA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. AGRAWAL UMESH,MADHYA PRADESH,RATLAM
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. AGRAWAL VISHAL,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. ALEX ANNA,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. ALI S.,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. ARORA SUREKHA,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. BARUA SUBODH,MADHYA PRADESH,JABALPUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. BHATI SURENDRA SINGH,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. BHATIA KAILASH,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. BOHRA SAKINA,MADHYA PRADESH,JABALPUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. CHANDEL P.S.,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. CHAUHAN BHARAT SINGH,MADHYA PRADESH,JABALPUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. CHHABRA J.S.,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. CHHATWAL P.S.,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. CHOPRA MANISH,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. CHOUDHARY MONIKA,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. CHOURASIYA B.K.,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. COKHALE NARENDRA,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. DABRA GOVIND PRASAD,MADHYA PRADESH,RATLAM
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. DASHORE ANIL,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. DASHORE SHUKEN,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. DAWANI G.,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. DEEWANI GHARIB,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. DHANOTIA PRIYANKA,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. DUBEY ANAND,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. DUBEY JANARDAN,MADHYA PRADESH,SAGAR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. DUBEY MURLI MANOHAR,MADHYA PRADESH,SAGAR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. DUBEY SANJAY,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. DUBEY SUNEET,MADHYA PRADESH,JABALPUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. GAHARWAL R.S.,MADHYA PRADESH,JABALPUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. GARG ANUBHAV,MADHYA PRADESH,MORENA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. GARG M.P.,MADHYA PRADESH,NEEMUCH
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. GOKHALE NARENDRA,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. GOLE PRACHI VINAYAK,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. GUPTA CHANDRAMOHAN,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. GUPTA DEVENDRA KUMAR,MADHYA PRADESH,JABALPUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. GUPTA SATISH CHANDRA,MADHYA PRADESH,KHARGONE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. GUPTA SHARAD,MADHYA PRADESH,SAGAR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. GUPTA USHA,MADHYA PRADESH,JABALPUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. HEMNANI DILIP,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. JAIN APOORVA,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. JAIN ATUL,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. JAIN PRIYA,MADHYA PRADESH,DAMOH
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. JAIN RAJEEV,MADHYA PRADESH,KHANDWA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. JAIN S.M.,MADHYA PRADESH,GWALIOR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. JAIN SUBHASH,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. JAIN SUKHMAL,MADHYA PRADESH,GUNA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. JOSHI MANISH,MADHYA PRADESH,NEEMUCH
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. JUNEJA LALIT,MADHYA PRADESH,GWALIOR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KATARIA RAJESH,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KATHED ATUL,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KAUSHLE VINOD,MADHYA PRADESH,SAGAR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KHAN FAISAL AMAN,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KHAN LIYAS HUSSIAN,MADHYA PRADESH,SAGAR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KHARE SANJAY,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KHETAN VIJAY,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KHUSHRIAMANI HARISH,MADHYA PRADESH,GWALIOR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KHUSHRIAMANI PRAKASH,MADHYA PRADESH,GWALIOR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KOTHARI ARUNA,MADHYA PRADESH,CHHINDWARA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KOTHARI JAYESH,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KOTHARI JAYESH,MADHYA PRADESH,KHARGONE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KUMAR MAHESH,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. LUTHRA SACHIN,MADHYA PRADESH,JABALPUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MALPANI SUNEEL,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MISHRA ANAMIKA,MADHYA PRADESH,JABALPUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MISHRA ANUP,MADHYA PRADESH,REWA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MISHRA G.K.,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MISHRA R.K.,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MISHRA R.N.,MADHYA PRADESH,JABALPUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MOHANA DEEPAK,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MUKHARJEE ASIT,MADHYA PRADESH,JABALPUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MUNDRA ANUP,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. MUTHA S.K.,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. NAGAR RAHUL,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. NAIL KEDAR,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. NARANG N.K.,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. NOKOM ANIL,MADHYA PRADESH,MANDSAUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. OSWAL SIDHARTH,MADHYA PRADESH,JABALPUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PANDYA NITIN,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PANDYA VISHWA BHAWAN,MADHYA PRADESH,SAGAR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PARMANAND RAM,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PATEL NARENDRA,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PATIDAR RASHMI,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. PUROHIT SANJAY,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. RAI NEERAJ,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. RAI NIMISH,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. RAI PRAKASH,MADHYA PRADESH,SAGAR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. RANE V.D.,MADHYA PRADESH,GWALIOR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. RATAN AMIT,MADHYA PRADESH,DEWAS
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. RATHORE MANISH,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. RATHORIYA SHYAMGOVIND KHUBCHAND,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. RIYAZ AMIR,MADHYA PRADESH,SEONI
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. ROY PRAKASH,MADHYA PRADESH,KATNI
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SAFDERI ZAINAB,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SAIFY KHOZEMA,MADHYA PRADESH,GWALIOR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SAMDHANI SURESH,MADHYA PRADESH,UJJAIN
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SARASWAT DEVESH,MADHYA PRADESH,REWA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SARASWAT PRADEEP KUMAR,MADHYA PRADESH,GWALIOR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SAWANT SHANKAR,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SAXENA DEEPALI,MADHYA PRADESH,GWALIOR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SAXENA KULDEEP,MADHYA PRADESH,GWALIOR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SAXENA PRAVIN KUMAR,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SAXENA RAJEEV,MADHYA PRADESH,JABALPUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SEN PRIYANK,MADHYA PRADESH,MANDSAUR
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SETHI N.C.,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SETHI SHEETAL,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SETHI SHEETAL,MADHYA PRADESH,DEWAS
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SHAH AKHIL,MADHYA PRADESH,INDORE
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. SHARMA ABHISHEK,MADHYA PRADESH,BHOPAL
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR RAJEE KUMAR,BIHAR,SIWAN
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. RATH ANITA,ODISHA,KHORDHA
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. AGARWAL ANIL,HARYANA,GURGAON
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. AGARWAL BIPLAV,HARYANA,GURGAON
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. DADU NIVEDITA,DELHI,WEST DELHI
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. JANGID,DELHI,NEW DELHI
Fungal infection,itching, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. AAMIR RIYAZ,MAHARASHTRA,NAGPUR
Fungal infection,itching, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. ADATIA RUPA PAWAN,MAHARASHTRA,NAGPUR
Fungal infection,itching, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. DANDALE AMEET,MAHARASHTRA,MUMBAI
Fungal infection,itching, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. KAPOOR RINKY,MAHARASHTRA,MUMBAI
Fungal infection,itching, nodal_skin_eruptions, dischromic _patches,dermatologist,DR. TALATHI ABHAY,MAHARASHTRA,MUMBAI
